point_id,survey_no,latitude,longitude,accuracy_m
GNSS_02010,451/4,11.0062536,76.9554655,0.028
GNSS_02011,451/4,11.0062598,76.9556336,0.038
GNSS_02012,451/4,11.0063962,76.9556493,0.041
GNSS_02013,451/4,11.0065112,76.9556631,0.021
GNSS_02014,451/4,11.006499,76.9554731,0.019
GNSS_02015,451/4,11.006502,76.9553156,0.044
GNSS_02016,451/4,11.0063631,76.9552892,0.043
GNSS_02017,452/1,11.0062598,76.9556336,0.021
GNSS_02018,452/1,11.006267,76.9558085,0.03
GNSS_02019,452/1,11.0062583,76.9559431,0.019
GNSS_02020,452/1,11.0063539,76.9559529,0.024
GNSS_02021,452/1,11.0064383,76.9559282,0.033
GNSS_02022,452/1,11.0064879,76.9557855,0.024
GNSS_02023,452/1,11.0065112,76.9556631,0.032
GNSS_02024,452/1,11.0063962,76.9556493,0.025
GNSS_02025,453/2,11.0062583,76.9559431,0.037
GNSS_02026,453/2,11.0062275,76.9561312,0.036
GNSS_02027,453/2,11.0062273,76.9562932,0.028
GNSS_02028,453/2,11.0063858,76.956262,0.042
GNSS_02029,453/2,11.0065145,76.9562423,0.032
GNSS_02030,453/2,11.0064696,76.9560883,0.025
GNSS_02031,453/2,11.0064383,76.9559282,0.02
GNSS_02032,453/2,11.0063539,76.9559529,0.023
GNSS_02033,454/3,11.0062273,76.9562932,0.036
GNSS_02034,454/3,11.0062295,76.9564404,0.018
GNSS_02035,454/3,11.0062188,76.9565916,0.028
GNSS_02036,454/3,11.006396,76.9565912,0.025
GNSS_02037,454/3,11.0065363,76.9566142,0.041
GNSS_02038,454/3,11.0065253,76.9564288,0.036
GNSS_02039,454/3,11.0065145,76.9562423,0.041
GNSS_02040,454/3,11.0063858,76.956262,0.019
GNSS_02041,455/4,11.0062188,76.9565916,0.032
GNSS_02042,455/4,11.006227,76.9567676,0.037
GNSS_02043,455/4,11.0062252,76.9569209,0.042
GNSS_02044,455/4,11.0063565,76.9568854,0.031
GNSS_02045,455/4,11.0065176,76.9568825,0.034
GNSS_02046,455/4,11.0065271,76.9567663,0.02
GNSS_02047,455/4,11.0065363,76.9566142,0.023
GNSS_02048,455/4,11.006396,76.9565912,0.044
GNSS_02049,456/1,11.0062252,76.9569209,0.025
GNSS_02050,456/1,11.0062506,76.9570801,0.032
GNSS_02051,456/1,11.0062464,76.9572447,0.027
GNSS_02052,456/1,11.0063839,76.9572217,0.029
GNSS_02053,456/1,11.0065047,76.9572117,0.022
GNSS_02054,456/1,11.006495,76.9570412,0.027
GNSS_02055,456/1,11.0065176,76.9568825,0.028
GNSS_02056,456/1,11.0063565,76.9568854,0.035
GNSS_02057,457/2,11.0062464,76.9572447,0.025
GNSS_02058,457/2,11.0062112,76.9573653,0.02
GNSS_02059,457/2,11.0062001,76.9575139,0.025
GNSS_02060,457/2,11.0063476,76.9575165,0.028
GNSS_02061,457/2,11.0064677,76.9574901,0.045
GNSS_02062,457/2,11.0064852,76.9573572,0.045
GNSS_02063,457/2,11.0065047,76.9572117,0.043
GNSS_02064,457/2,11.0063839,76.9572217,0.044
GNSS_02065,458/3,11.0062001,76.9575139,0.036
GNSS_02066,458/3,11.0062353,76.9576525,0.02
GNSS_02067,458/3,11.0062387,76.9578036,0.028
GNSS_02068,458/3,11.0063293,76.9578171,0.044
GNSS_02069,458/3,11.0064495,76.957827,0.035
GNSS_02070,458/3,11.0064724,76.9576558,0.035
GNSS_02071,458/3,11.0064677,76.9574901,0.024
GNSS_02072,458/3,11.0063476,76.9575165,0.024
GNSS_02073,459/4,11.0062387,76.9578036,0.034
GNSS_02074,459/4,11.0062372,76.9579643,0.03
GNSS_02075,459/4,11.0062259,76.9581451,0.022
GNSS_02076,459/4,11.0063624,76.9581383,0.036
GNSS_02077,459/4,11.0064962,76.958146,0.034
GNSS_02078,459/4,11.0064693,76.9579811,0.036
GNSS_02079,459/4,11.0064495,76.957827,0.023
GNSS_02080,459/4,11.0063293,76.9578171,0.022
GNSS_02081,460/1,11.0064768,76.9518631,0.022
GNSS_02082,460/1,11.0064652,76.9520318,0.045
GNSS_02083,460/1,11.0064774,76.9522002,0.044
GNSS_02084,460/1,11.006633,76.9521785,0.022
GNSS_02085,460/1,11.0067614,76.952149,0.043
GNSS_02086,460/1,11.0067625,76.9520035,0.043
GNSS_02087,460/1,11.0067446,76.9518577,0.027
GNSS_02088,460/1,11.006597,76.9518766,0.033
GNSS_02089,461/2,11.0064774,76.9522002,0.042
GNSS_02090,461/2,11.0064726,76.9523533,0.038
GNSS_02091,461/2,11.0064518,76.9524937,0.039
GNSS_02092,461/2,11.006563,76.952463,0.042
GNSS_02093,461/2,11.0067101,76.952467,0.029
GNSS_02094,461/2,11.006722,76.9523153,0.029
GNSS_02095,461/2,11.0067614,76.952149,0.03
GNSS_02096,461/2,11.006633,76.9521785,0.043
GNSS_02097,462/3,11.0064518,76.9524937,0.022
GNSS_02098,462/3,11.0064637,76.952621,0.019
GNSS_02099,462/3,11.0064522,76.9527431,0.045
GNSS_02100,462/3,11.0065899,76.9527699,0.035
GNSS_02101,462/3,11.0067063,76.9527855,0.034
GNSS_02102,462/3,11.0067024,76.9526381,0.035
GNSS_02103,462/3,11.0067101,76.952467,0.034
GNSS_02104,462/3,11.006563,76.952463,0.024
GNSS_02105,463/4,11.0064522,76.9527431,0.031
GNSS_02106,463/4,11.0064566,76.952915,0.032
GNSS_02107,463/4,11.0064553,76.9530755,0.034
GNSS_02108,463/4,11.0065811,76.9530953,0.037
GNSS_02109,463/4,11.0066968,76.9531153,0.028
GNSS_02110,463/4,11.0067019,76.9529383,0.041
GNSS_02111,463/4,11.0067063,76.9527855,0.031
GNSS_02112,463/4,11.0065899,76.9527699,0.022
GNSS_02113,464/1,11.0064553,76.9530755,0.044
GNSS_02114,464/1,11.0064515,76.953243,0.043
GNSS_02115,464/1,11.0064376,76.9534172,0.044
GNSS_02116,464/1,11.0066063,76.95341,0.024
GNSS_02117,464/1,11.0067509,76.9534041,0.036
GNSS_02118,464/1,11.0067178,76.953245,0.023
GNSS_02119,464/1,11.0066968,76.9531153,0.024
GNSS_02120,464/1,11.0065811,76.9530953,0.023
GNSS_02121,465/2,11.0064376,76.9534172,0.027
GNSS_02122,465/2,11.0064819,76.9535484,0.03
GNSS_02123,465/2,11.0064932,76.9536966,0.025
GNSS_02124,465/2,11.0066091,76.953672,0.029
GNSS_02125,465/2,11.0067599,76.9536786,0.019
GNSS_02126,465/2,11.0067559,76.9535456,0.038
GNSS_02127,465/2,11.0067509,76.9534041,0.028
GNSS_02128,465/2,11.0066063,76.95341,0.026
GNSS_02129,466/3,11.0064932,76.9536966,0.032
GNSS_02130,466/3,11.0064553,76.9538874,0.035
GNSS_02131,466/3,11.006432,76.9540633,0.037
GNSS_02132,466/3,11.006592,76.954024,0.019
GNSS_02133,466/3,11.0067436,76.9540064,0.021
GNSS_02134,466/3,11.0067694,76.9538289,0.03
GNSS_02135,466/3,11.0067599,76.9536786,0.042
GNSS_02136,466/3,11.0066091,76.953672,0.042
GNSS_02137,467/4,11.006432,76.9540633,0.038
GNSS_02138,467/4,11.0064558,76.9542021,0.033
GNSS_02139,467/4,11.0064808,76.9543458,0.032
GNSS_02140,467/4,11.0066234,76.9543383,0.035
GNSS_02141,467/4,11.0067373,76.9543136,0.019
GNSS_02142,467/4,11.0067523,76.9541534,0.026
GNSS_02143,467/4,11.0067436,76.9540064,0.029
GNSS_02144,467/4,11.006592,76.954024,0.026
GNSS_02145,468/1,11.0064808,76.9543458,0.035
GNSS_02146,468/1,11.0064729,76.9544968,0.019
GNSS_02147,468/1,11.0064493,76.9546629,0.032
GNSS_02148,468/1,11.0065943,76.9546509,0.022
GNSS_02149,468/1,11.0067343,76.9546484,0.04
GNSS_02150,468/1,11.0067472,76.9544729,0.03
GNSS_02151,468/1,11.0067373,76.9543136,0.038
GNSS_02152,468/1,11.0066234,76.9543383,0.021
GNSS_02153,469/2,11.0064493,76.9546629,0.022
GNSS_02154,469/2,11.0064716,76.9548408,0.029
GNSS_02155,469/2,11.0065205,76.9549802,0.03
GNSS_02156,469/2,11.0066211,76.9549947,0.023
GNSS_02157,469/2,11.0067417,76.9550263,0.034
GNSS_02158,469/2,11.006741,76.9548567,0.037
GNSS_02159,469/2,11.0067343,76.9546484,0.023
GNSS_02160,469/2,11.0065943,76.9546509,0.03
GNSS_02161,470/3,11.0065205,76.9549802,0.037
GNSS_02162,470/3,11.00651,76.9551406,0.022
GNSS_02163,470/3,11.006502,76.9553156,0.038
GNSS_02164,470/3,11.00665,76.9553249,0.02
GNSS_02165,470/3,11.0067889,76.9553428,0.037
GNSS_02166,470/3,11.0067483,76.9551921,0.035
GNSS_02167,470/3,11.0067417,76.9550263,0.02
GNSS_02168,470/3,11.0066211,76.9549947,0.037
GNSS_02169,471/4,11.006502,76.9553156,0.044
GNSS_02170,471/4,11.006499,76.9554731,0.028
GNSS_02171,471/4,11.0065112,76.9556631,0.028
GNSS_02172,471/4,11.0066072,76.9556217,0.039
GNSS_02173,471/4,11.0067169,76.9556052,0.043
GNSS_02174,471/4,11.0067628,76.9554854,0.033
GNSS_02175,471/4,11.0067889,76.9553428,0.036
GNSS_02176,471/4,11.00665,76.9553249,0.022
GNSS_02177,472/1,11.0065112,76.9556631,0.029
GNSS_02178,472/1,11.0064879,76.9557855,0.026
GNSS_02179,472/1,11.0064383,76.9559282,0.039
GNSS_02180,472/1,11.0066012,76.9559221,0.03
GNSS_02181,472/1,11.0067642,76.9558966,0.035
GNSS_02182,472/1,11.0067287,76.9557543,0.021
GNSS_02183,472/1,11.0067169,76.9556052,0.022
GNSS_02184,472/1,11.0066072,76.9556217,0.023
GNSS_02185,473/2,11.0064383,76.9559282,0.031
GNSS_02186,473/2,11.0064696,76.9560883,0.031
GNSS_02187,473/2,11.0065145,76.9562423,0.04
GNSS_02188,473/2,11.006612,76.9562746,0.034
GNSS_02189,473/2,11.0067474,76.9563209,0.031
GNSS_02190,473/2,11.0067431,76.9561226,0.024
GNSS_02191,473/2,11.0067642,76.9558966,0.036
GNSS_02192,473/2,11.0066012,76.9559221,0.03
GNSS_02193,474/3,11.0065145,76.9562423,0.025
GNSS_02194,474/3,11.0065253,76.9564288,0.033
GNSS_02195,474/3,11.0065363,76.9566142,0.035
GNSS_02196,474/3,11.0066527,76.9566233,0.033
GNSS_02197,474/3,11.0067916,76.9565982,0.04
GNSS_02198,474/3,11.0067555,76.9564776,0.019
GNSS_02199,474/3,11.0067474,76.9563209,0.022
GNSS_02200,474/3,11.006612,76.9562746,0.036
GNSS_02201,475/4,11.0065363,76.9566142,0.041
GNSS_02202,475/4,11.0065271,76.9567663,0.026
GNSS_02203,475/4,11.0065176,76.9568825,0.043
GNSS_02204,475/4,11.006669,76.9568976,0.019
GNSS_02205,475/4,11.0067902,76.9569131,0.029
GNSS_02206,475/4,11.0067978,76.9567416,0.023
GNSS_02207,475/4,11.0067916,76.9565982,0.036
GNSS_02208,475/4,11.0066527,76.9566233,0.034
GNSS_02209,476/1,11.0065176,76.9568825,0.033
GNSS_02210,476/1,11.006495,76.9570412,0.044
GNSS_02211,476/1,11.0065047,76.9572117,0.038
GNSS_02212,476/1,11.0066341,76.957237,0.028
GNSS_02213,476/1,11.006736,76.9572596,0.019
GNSS_02214,476/1,11.0067765,76.9571033,0.039
GNSS_02215,476/1,11.0067902,76.9569131,0.027
GNSS_02216,476/1,11.006669,76.9568976,0.042
GNSS_02217,477/2,11.0065047,76.9572117,0.02
GNSS_02218,477/2,11.0064852,76.9573572,0.031
GNSS_02219,477/2,11.0064677,76.9574901,0.021
GNSS_02220,477/2,11.0066102,76.9574884,0.041
GNSS_02221,477/2,11.0067317,76.9574699,0.027
GNSS_02222,477/2,11.0067234,76.9573501,0.029
GNSS_02223,477/2,11.006736,76.9572596,0.024
GNSS_02224,477/2,11.0066341,76.957237,0.024
GNSS_02225,478/3,11.0064677,76.9574901,0.035
GNSS_02226,478/3,11.0064724,76.9576558,0.045
GNSS_02227,478/3,11.0064495,76.957827,0.031
GNSS_02228,478/3,11.0066041,76.9578125,0.037
GNSS_02229,478/3,11.0067828,76.9577929,0.043
GNSS_02230,478/3,11.0067506,76.9576325,0.045
GNSS_02231,478/3,11.0067317,76.9574699,0.026
GNSS_02232,478/3,11.0066102,76.9574884,0.034
GNSS_02233,479/4,11.0064495,76.957827,0.035
GNSS_02234,479/4,11.0064693,76.9579811,0.043
GNSS_02235,479/4,11.0064962,76.958146,0.035
GNSS_02236,479/4,11.006614,76.9581471,0.031
GNSS_02237,479/4,11.0067655,76.9581443,0.038
GNSS_02238,479/4,11.0067689,76.9579623,0.031
GNSS_02239,479/4,11.0067828,76.9577929,0.04
GNSS_02240,479/4,11.0066041,76.9578125,0.042
GNSS_02241,480/1,11.0067446,76.9518577,0.018
GNSS_02242,480/1,11.0067625,76.9520035,0.019
GNSS_02243,480/1,11.0067614,76.952149,0.035
GNSS_02244,480/1,11.0068831,76.9521747,0.021
GNSS_02245,480/1,11.0070131,76.9521656,0.041
GNSS_02246,480/1,11.0070021,76.9520146,0.04
GNSS_02247,480/1,11.0070133,76.9518546,0.045
GNSS_02248,480/1,11.0068983,76.9518481,0.029
GNSS_02249,481/2,11.0067614,76.952149,0.024
GNSS_02250,481/2,11.006722,76.9523153,0.035
GNSS_02251,481/2,11.0067101,76.952467,0.037
GNSS_02252,481/2,11.0068718,76.9524885,0.025
GNSS_02253,481/2,11.0070133,76.9524778,0.02
GNSS_02254,481/2,11.0070153,76.9523115,0.026
GNSS_02255,481/2,11.0070131,76.9521656,0.033
GNSS_02256,481/2,11.0068831,76.9521747,0.039
GNSS_02257,482/3,11.0067101,76.952467,0.038
GNSS_02258,482/3,11.0067024,76.9526381,0.035
GNSS_02259,482/3,11.0067063,76.9527855,0.019
GNSS_02260,482/3,11.0068421,76.9527883,0.023
GNSS_02261,482/3,11.0070139,76.9527911,0.027
GNSS_02262,482/3,11.0070306,76.9526234,0.027
GNSS_02263,482/3,11.0070133,76.9524778,0.036
GNSS_02264,482/3,11.0068718,76.9524885,0.043
GNSS_02265,483/4,11.0067063,76.9527855,0.035
GNSS_02266,483/4,11.0067019,76.9529383,0.042
GNSS_02267,483/4,11.0066968,76.9531153,0.032
GNSS_02268,483/4,11.0068542,76.9531095,0.027
GNSS_02269,483/4,11.007015,76.9531056,0.039
GNSS_02270,483/4,11.0070069,76.9529402,0.029
GNSS_02271,483/4,11.0070139,76.9527911,0.038
GNSS_02272,483/4,11.0068421,76.9527883,0.041
GNSS_02273,484/1,11.0066968,76.9531153,0.033
GNSS_02274,484/1,11.0067178,76.953245,0.019
GNSS_02275,484/1,11.0067509,76.9534041,0.034
GNSS_02276,484/1,11.0068881,76.9534062,0.027
GNSS_02277,484/1,11.0070165,76.9534209,0.043
GNSS_02278,484/1,11.0070231,76.9532514,0.039
GNSS_02279,484/1,11.007015,76.9531056,0.02
GNSS_02280,484/1,11.0068542,76.9531095,0.022
GNSS_02281,485/2,11.0067509,76.9534041,0.032
GNSS_02282,485/2,11.0067559,76.9535456,0.022
GNSS_02283,485/2,11.0067599,76.9536786,0.034
GNSS_02284,485/2,11.0068811,76.9537167,0.023
GNSS_02285,485/2,11.0070183,76.9537372,0.021
GNSS_02286,485/2,11.0070119,76.9535717,0.039
GNSS_02287,485/2,11.0070165,76.9534209,0.026
GNSS_02288,485/2,11.0068881,76.9534062,0.041
GNSS_02289,486/3,11.0067599,76.9536786,0.031
GNSS_02290,486/3,11.0067694,76.9538289,0.024
GNSS_02291,486/3,11.0067436,76.9540064,0.03
GNSS_02292,486/3,11.0068902,76.9540314,0.044
GNSS_02293,486/3,11.0070203,76.954054,0.024
GNSS_02294,486/3,11.0070299,76.9539131,0.026
GNSS_02295,486/3,11.0070183,76.9537372,0.021
GNSS_02296,486/3,11.0068811,76.9537167,0.039
GNSS_02297,487/4,11.0067436,76.9540064,0.031
GNSS_02298,487/4,11.0067523,76.9541534,0.032
GNSS_02299,487/4,11.0067373,76.9543136,0.023
GNSS_02300,487/4,11.0068868,76.9543376,0.043
GNSS_02301,487/4,11.0070225,76.9543713,0.038
GNSS_02302,487/4,11.0070078,76.9542035,0.032
GNSS_02303,487/4,11.0070203,76.954054,0.039
GNSS_02304,487/4,11.0068902,76.9540314,0.022
GNSS_02305,488/1,11.0067373,76.9543136,0.036
GNSS_02306,488/1,11.0067472,76.9544729,0.022
GNSS_02307,488/1,11.0067343,76.9546484,0.038
GNSS_02308,488/1,11.0068885,76.9546795,0.03
GNSS_02309,488/1,11.0070248,76.9546888,0.037
GNSS_02310,488/1,11.0070193,76.9545372,0.032
GNSS_02311,488/1,11.0070225,76.9543713,0.018
GNSS_02312,488/1,11.0068868,76.9543376,0.043
GNSS_02313,489/2,11.0067343,76.9546484,0.027
GNSS_02314,489/2,11.006741,76.9548567,0.042
GNSS_02315,489/2,11.0067417,76.9550263,0.021
GNSS_02316,489/2,11.0069029,76.9550154,0.039
GNSS_02317,489/2,11.0070271,76.9550063,0.038
GNSS_02318,489/2,11.0070374,76.9548669,0.019
GNSS_02319,489/2,11.0070248,76.9546888,0.038
GNSS_02320,489/2,11.0068885,76.9546795,0.035
GNSS_02321,490/3,11.0067417,76.9550263,0.025
GNSS_02322,490/3,11.0067483,76.9551921,0.027
GNSS_02323,490/3,11.0067889,76.9553428,0.03
GNSS_02324,490/3,11.0069178,76.955336,0.021
GNSS_02325,490/3,11.0070293,76.9553235,0.022
GNSS_02326,490/3,11.0070391,76.9551833,0.025
GNSS_02327,490/3,11.0070271,76.9550063,0.018
GNSS_02328,490/3,11.0069029,76.9550154,0.035
GNSS_02329,491/4,11.0067889,76.9553428,0.033
GNSS_02330,491/4,11.0067628,76.9554854,0.025
GNSS_02331,491/4,11.0067169,76.9556052,0.043
GNSS_02332,491/4,11.0068788,76.9556275,0.04
GNSS_02333,491/4,11.0070313,76.9556403,0.034
GNSS_02334,491/4,11.0070226,76.9554735,0.023
GNSS_02335,491/4,11.0070293,76.9553235,0.026
GNSS_02336,491/4,11.0069178,76.955336,0.042
GNSS_02337,492/1,11.0067169,76.9556052,0.031
GNSS_02338,492/1,11.0067287,76.9557543,0.036
GNSS_02339,492/1,11.0067642,76.9558966,0.021
GNSS_02340,492/1,11.0068801,76.9559331,0.019
GNSS_02341,492/1,11.007033,76.9559564,0.03
GNSS_02342,492/1,11.0070266,76.955807,0.023
GNSS_02343,492/1,11.0070313,76.9556403,0.034
GNSS_02344,492/1,11.0068788,76.9556275,0.034
GNSS_02345,493/2,11.0067642,76.9558966,0.026
GNSS_02346,493/2,11.0067431,76.9561226,0.04
GNSS_02347,493/2,11.0067474,76.9563209,0.037
GNSS_02348,493/2,11.0068835,76.9562787,0.036
GNSS_02349,493/2,11.0070344,76.9562716,0.032
GNSS_02350,493/2,11.0070249,76.9561117,0.044
GNSS_02351,493/2,11.007033,76.9559564,0.038
GNSS_02352,493/2,11.0068801,76.9559331,0.031
GNSS_02353,494/3,11.0067474,76.9563209,0.037
GNSS_02354,494/3,11.0067555,76.9564776,0.021
GNSS_02355,494/3,11.0067916,76.9565982,0.026
GNSS_02356,494/3,11.0069244,76.9565887,0.035
GNSS_02357,494/3,11.0070354,76.9565859,0.039
GNSS_02358,494/3,11.0070242,76.9564279,0.031
GNSS_02359,494/3,11.0070344,76.9562716,0.044
GNSS_02360,494/3,11.0068835,76.9562787,0.022
GNSS_02361,495/4,11.0067916,76.9565982,0.023
GNSS_02362,495/4,11.0067978,76.9567416,0.043
GNSS_02363,495/4,11.0067902,76.9569131,0.027
GNSS_02364,495/4,11.0068957,76.9569147,0.041
GNSS_02365,495/4,11.007036,76.956899,0.027
GNSS_02366,495/4,11.0070513,76.956744,0.031
GNSS_02367,495/4,11.0070354,76.9565859,0.02
GNSS_02368,495/4,11.0069244,76.9565887,0.021
GNSS_02369,496/1,11.0067902,76.9569131,0.027
GNSS_02370,496/1,11.0067765,76.9571033,0.034
GNSS_02371,496/1,11.006736,76.9572596,0.032
GNSS_02372,496/1,11.0068925,76.9572289,0.029
GNSS_02373,496/1,11.0070361,76.957211,0.037
GNSS_02374,496/1,11.007023,76.9570629,0.021
GNSS_02375,496/1,11.007036,76.956899,0.033
GNSS_02376,496/1,11.0068957,76.9569147,0.02
GNSS_02377,497/2,11.006736,76.9572596,0.029
GNSS_02378,497/2,11.0067234,76.9573501,0.035
GNSS_02379,497/2,11.0067317,76.9574699,0.033
GNSS_02380,497/2,11.0069001,76.9574839,0.044
GNSS_02381,497/2,11.0070358,76.9575218,0.028
GNSS_02382,497/2,11.0070391,76.9573711,0.027
GNSS_02383,497/2,11.0070361,76.957211,0.04
GNSS_02384,497/2,11.0068925,76.9572289,0.034
GNSS_02385,498/3,11.0067317,76.9574699,0.037
GNSS_02386,498/3,11.0067506,76.9576325,0.023
GNSS_02387,498/3,11.0067828,76.9577929,0.036
GNSS_02388,498/3,11.0069177,76.9578222,0.038
GNSS_02389,498/3,11.007035,76.9578315,0.037
GNSS_02390,498/3,11.0070415,76.9576663,0.041
GNSS_02391,498/3,11.0070358,76.9575218,0.021
GNSS_02392,498/3,11.0069001,76.9574839,0.034
GNSS_02393,499/4,11.0067828,76.9577929,0.023
GNSS_02394,499/4,11.0067689,76.9579623,0.044
GNSS_02395,499/4,11.0067655,76.9581443,0.02
GNSS_02396,499/4,11.0069073,76.9581475,0.021
GNSS_02397,499/4,11.0070338,76.9581401,0.04
GNSS_02398,499/4,11.0070394,76.9579871,0.039
GNSS_02399,499/4,11.007035,76.9578315,0.028
GNSS_02400,499/4,11.0069177,76.9578222,0.031
